rep,Ne,n0,n1,L,pi0,pi1,relative_change,num_sites
0,1000,200,200,100000,0.02846370301507817,0.027799574371862385,-2.3332475147874296,19537
0,1000,200,200,200000,0.04229626532664344,0.04078484572865195,-3.5734114733751916,47071
0,1000,200,200,500000,0.03524525085427466,0.037165055678391436,5.446988679565431,105286
0,1000,200,200,1000000,0.035379828542690984,0.03479945090451218,-1.6404195895932343,221888
0,1000,500,500,1,0.0,0.0,,0
0,1000,500,500,2,0.0,0.0,,0
0,1000,500,500,5,0.0,0.0,,0
0,1000,500,500,10,0.0050749498997996,0.007325851703406813,44.35318275154002,1
0,1000,500,500,20,0.12244328657314629,0.12192064128256512,-0.42684683269176193,10
0,1000,500,500,50,0.030777875751503005,0.0326436873747495,6.06218453252213,16
0,1000,500,500,100,0.027999438877755512,0.026783086172344688,-4.344203863232309,36
0,1000,500,500,200,0.01723454909819639,0.015003126252505012,-12.94738164008537,40
0,1000,500,500,500,0.024626228456913805,0.023410549098196357,-4.9365227032,140
0,1000,500,500,1000,0.016771759519038063,0.017421066132264518,3.87142811396389,246
0,1000,500,500,2000,0.05195509418837679,0.05127024448897809,-1.318156977861686,553
0,1000,500,500,5000,0.048067286573145955,0.04988199278557074,3.77534564940185,1413
0,1000,500,500,10000,0.029332223647294688,0.030377115030060242,3.5622644751719155,2817
0,1000,500,500,20000,0.08529860641282423,0.08680498356713243,1.766004413973307,6902
0,1000,500,500,50000,0.03897437899799158,0.039065346853705774,0.23340424672033655,12355
0,1000,500,500,100000,0.025991873507012004,0.025252079198394367,-2.846252342748812,23661
0,1000,500,500,200000,0.035474937515034166,0.034780649819636605,-1.9571216865521577,47787
0,1000,500,500,500000,0.03725403765932959,0.036946342492997074,-0.8259377658503476,132231
0,1000,500,500,1000000,0.03954686230864466,0.039840237106235875,0.7418408957493569,247212
0,1000,1000,1000,1,0.0,0.0,,0
0,1000,1000,1000,2,0.0,0.001,inf,1
0,1000,1000,1000,5,0.19403563563563564,0.1901213213213213,-2.01731723221435,4
0,1000,1000,1000,10,0.017227227227227228,0.021544344344344345,25.05984892504358,3
0,1000,1000,1000,20,0.028331531531531527,0.027301401401401405,-3.63598462364677,8
0,1000,1000,1000,50,0.027848288288288288,0.026526646646646643,-4.745863113595625,16
0,1000,1000,1000,100,0.025167107107107102,0.026752532532532534,6.299593428351223,23
0,1000,1000,1000,200,0.01664102102102101,0.017402632632632628,4.576712033772127,52
0,1000,1000,1000,500,0.03412642242242244,0.03368034834834837,-1.3071222894462626,147
0,1000,1000,1000,1000,0.03001123523523525,0.030318394394394398,1.0234805623679328,272
0,1000,1000,1000,2000,0.035015057057057056,0.03527235235235229,0.7348132972508783,529
0,1000,1000,1000,5000,0.0374364052052051,0.0384200400400398,2.6274820711095823,1520
0,1000,1000,1000,10000,0.03397025385385403,0.03383928388388399,-0.3855431005417038,2751
0,1000,1000,1000,20000,0.030320316316316154,0.029757688788788688,-1.8556123282417776,5053
0,1000,1000,1000,50000,0.044336653733732516,0.04459864980981005,0.5909243346396257,15793
0,1000,1000,1000,100000,0.03842889369369681,0.0388244425825819,1.0293007444811555,28008
0,1000,1000,1000,200000,0.03900482373373726,0.0371509724924938,-4.752876859279251,62885
0,1000,1000,1000,500000,0.021042019199210154,0.020878276796800297,-0.7781686769680507,118687
0,1000,1000,1000,1000000,0.038581232999027174,0.038596420852866714,0.0393659109855912,286437
0,1000,2000,2000,1,0.017846923461730866,0.023723861930965484,32.929700639085105,1
0,1000,2000,2000,2,0.0,0.0,,0
0,1000,2000,2000,5,0.0,0.0,,0
0,1000,2000,2000,10,0.04059879939969985,0.03918174087043522,-3.4903951599985183,3
0,1000,2000,2000,20,0.04020312656328164,0.03923149074537269,-2.4168165537562185,6
0,1000,2000,2000,50,0.022933936968484236,0.02324311155577788,1.3481095187385845,20
0,1000,2000,2000,100,0.02866978489244622,0.029725582791395696,3.6826153489126847,32
0,1000,2000,2000,200,0.025166493246623317,0.025079389694847416,-0.3461092132396628,55
0,1000,2000,2000,500,0.053766756378189076,0.05315235217608807,-1.142721345843073,168
0,1000,2000,2000,1000,0.05701556828414213,0.05776657328664316,1.3171928739854581,332
0,1000,2000,2000,2000,0.023926175837918964,0.024493470485242582,2.3710209737092676,581
0,1000,2000,2000,5000,0.047814433616808476,0.04804828064032032,0.48907203499665003,1644
0,1000,2000,2000,10000,0.0368822957478737,0.03754444812406206,1.7953122569018256,2776
0,1000,2000,2000,20000,0.02724171140570221,0.027529885867933594,1.0578427248556175,5065
0,1000,2000,2000,50000,0.032670451435717444,0.03216772532266016,-1.5387792055657825,13608
0,1000,2000,2000,100000,0.03292064587294302,0.03297449344172786,0.16356777747516146,28761
0,1000,2000,2000,200000,0.029602471118065295,0.02966301777389082,0.2045324377956223,55288
0,1000,2000,2000,500000,0.033117528572295454,0.03294827686342856,-0.5110638268112764,141279
0,1000,2000,2000,1000000,0.04754350767428405,0.04714751065825862,-0.8329150190986541,319260
0,1000,5000,5000,1,0.07423492698539708,0.06346101220244049,-14.513269185374083,1
0,1000,5000,5000,2,0.0,0.0,,0
0,1000,5000,5000,5,0.08029391478295658,0.08245281056211243,2.6887414631502042,2
0,1000,5000,5000,10,0.033919479895979196,0.033951230246049215,0.09360506165597875,5
0,1000,5000,5000,20,0.02299269853970794,0.022117619523904786,-3.805899574127458,6
0,1000,5000,5000,50,0.050789290658131626,0.04966432166433287,-2.214972840182091,17
0,1000,5000,5000,100,0.04584087857571514,0.04589748189637929,0.12347782682798912,36
0,1000,5000,5000,200,0.04979782756551309,0.05036555671134226,1.1400680985175051,84
0,1000,5000,5000,500,0.03435426045209046,0.03404762904580916,-0.8925571450123979,136
0,1000,5000,5000,1000,0.02841997295459093,0.028554671814362883,0.47395843756492734,293
0,1000,5000,5000,2000,0.04298859831966405,0.04261960380076022,-0.8583543854116311,638
0,1000,5000,5000,5000,0.07794974263652821,0.07750986758951782,-0.5643059645000766,1855
0,1000,5000,5000,10000,0.029811437207441692,0.029777390886177427,-0.11420556824333765,3086
0,1000,5000,5000,20000,0.026826298747749746,0.02686738165633148,0.153144155174152,5564
0,1000,5000,5000,50000,0.037370354251649716,0.037384294332466414,0.037302511832844554,15691
0,1000,5000,5000,100000,0.07805862459612276,0.07788156138427052,-0.2268336301957211,38396
0,1000,5000,5000,200000,0.037922052533298174,0.03780190115822407,-0.31683774228359984,64841
0,1000,5000,5000,500000,0.034213871912807205,0.034273530781530774,0.1743704099775899,158996
0,1000,5000,5000,1000000,0.02420950707888399,0.024334766866037187,0.5173991636634764,310323
0,1000,10000,10000,1,0.0,0.0005998799879987998,inf,1
0,1000,10000,10000,2,0.11722436243624362,0.12034002400240024,2.657861814220717,1
0,1000,10000,10000,5,0.00023987998799879988,0.0,-100.0,1
0,1000,10000,10000,10,0.18869043304330432,0.18769445344534455,-0.5278378887027072,7
0,1000,10000,10000,20,0.04539880588058806,0.04536105610561055,-0.08315147115719772,5
0,1000,10000,10000,50,0.03853438303830382,0.03899125552555256,1.1856229456031682,19
0,1000,10000,10000,100,0.06035635523552355,0.06110220782078207,1.2357482196332803,36
0,1000,10000,10000,200,0.04297318991899189,0.04205580318031804,-2.1347885516602383,66
0,1000,10000,10000,500,0.02997507446744674,0.02989767364736474,-0.25821727370871184,168
0,1000,10000,10000,1000,0.03638726728672866,0.036524525632563226,0.37721531752571347,351
0,1000,10000,10000,2000,0.042228336903690454,0.04213090927092717,-0.23071624389443784,685
0,1000,10000,10000,5000,0.025341503370337207,0.025346583242324323,0.020045661509814548,1483
0,1000,10000,10000,10000,0.012797601798180007,0.012927478179818186,1.0148493732368578,2778
0,1000,10000,10000,20000,0.024786242118212135,0.025037262161216236,1.012739413287906,6660
0,1000,10000,10000,50000,0.043048971357936554,0.04271038292869314,-0.786519209548987,18748
0,1000,10000,10000,100000,0.03563267268346499,0.03553748156515367,-0.2671456030170115,32139
0,1000,10000,10000,200000,0.01982091528782719,0.01985381822762075,0.1660011120362704,58068
0,1000,10000,10000,500000,0.03282985803641209,0.0329632920590467,0.4064410588879717,174713
0,1000,10000,10000,1000000,0.04324556011367423,0.04335195411817287,0.24602295407661637,346183
0,10000,1,1,1,0.0,0.0,,0
0,10000,1,1,2,0.0,0.0,,0
0,10000,1,1,5,,,,4
0,10000,1,1,10,0.0,0.0,,0
0,10000,1,1,20,,,,8
0,10000,1,1,50,,,,3
0,10000,1,1,100,,,,55
0,10000,1,1,200,,,,49
0,10000,1,1,500,,,,49
0,10000,1,1,1000,,,,654
0,10000,1,1,2000,,,,1074
0,10000,1,1,5000,,,,1297
0,10000,1,1,10000,,,,2217
0,10000,1,1,20000,,,,5358
0,10000,1,1,50000,,,,23115
0,10000,1,1,100000,,,,27868
0,10000,1,1,200000,,,,67418
0,10000,1,1,500000,,,,127328
0,10000,1,1,1000000,,,,271004
0,10000,2,2,1,0.0,0.0,,0
0,10000,2,2,2,0.0,0.5,inf,1
0,10000,2,2,5,0.6,0.6,0.0,4
0,10000,2,2,10,0.3,0.0,-100.0,6
0,10000,2,2,20,0.5,0.0,-100.0,11
0,10000,2,2,50,0.36,0.1,-72.22222222222223,23
0,10000,2,2,100,0.34,0.31,-8.823529411764714,41
0,10000,2,2,200,0.21,0.535,154.7619047619048,125
0,10000,2,2,500,0.22,0.026,-88.18181818181819,129
0,10000,2,2,1000,0.016,0.093,481.25,465
0,10000,2,2,2000,0.027,0.2955,994.4444444444442,657
0,10000,2,2,5000,0.4122,0.043,-89.56817079087821,2338
0,10000,2,2,10000,0.2416,0.1904,-21.192052980132445,3544
0,10000,2,2,20000,0.1416,0.2641,86.51129943502825,7209
0,10000,2,2,50000,0.1011,0.44812,343.24431256182,28951
0,10000,2,2,100000,0.19021,0.07225,-62.015666894485044,29327
0,10000,2,2,200000,0.19332,0.279755,44.710842127043236,78601
0,10000,2,2,500000,0.137542,0.266916,94.06145032062932,209415
0,10000,2,2,1000000,0.273491,0.225072,-17.704056074971387,523287
0,10000,5,5,1,0.0,0.6,inf,1
0,10000,5,5,2,0.0,0.0,,0
0,10000,5,5,5,0.2,0.16,-20.000000000000004,2
0,10000,5,5,10,0.06,0.08,33.33333333333334,3
0,10000,5,5,20,0.10999999999999999,0.05,-54.54545454545453,6
0,10000,5,5,50,0.44000000000000006,0.42400000000000015,-3.636363636363614,38
0,10000,5,5,100,0.19399999999999995,0.35899999999999993,85.05154639175258,75
0,10000,5,5,200,0.3154999999999999,0.4320000000000001,36.92551505546759,171
0,10000,5,5,500,0.364800000000001,0.3761999999999986,3.1249999999993276,393
0,10000,5,5,1000,0.27499999999999997,0.2547999999999997,-7.345454545454645,584
0,10000,5,5,2000,0.23209999999999809,0.18399999999999933,-20.723825937095715,1157
0,10000,5,5,5000,0.2652399999999987,0.21297999999999656,-19.70291057155874,2876
0,10000,5,5,10000,0.18223000000000691,0.2391299999999983,31.224277012560616,5969
0,10000,5,5,20000,0.38704000000004374,0.24540499999999416,-36.59440884663952,14758
0,10000,5,5,50000,0.25687199999995114,0.3035819999999567,18.184153975526513,33610
0,10000,5,5,100000,0.24560000000007826,0.2872069999998925,16.940960911971096,64480
0,10000,5,5,200000,0.288374500000117,0.2736400000001377,-5.109501706972461,136354
0,10000,5,5,500000,0.23847619999973516,0.2829141999998134,18.634144623290528,335095
0,10000,5,5,1000000,0.2775045999999266,0.2708433999996496,-2.4003926422404316,632892
0,10000,10,10,1,0.0,0.2,inf,1
0,10000,10,10,2,0.4888888888888889,0.6000000000000001,22.727272727272748,2
0,10000,10,10,5,0.2,0.3244444444444444,62.2222222222222,5
0,10000,10,10,10,0.15555555555555559,0.11777777777777779,-24.285714285714295,4
0,10000,10,10,20,0.23666666666666666,0.26777777777777784,13.145539906103313,16
0,10000,10,10,50,0.1791111111111111,0.1484444444444445,-17.12158808933,34
0,10000,10,10,100,0.324222222222222,0.35088888888888875,8.224811514736144,84
0,10000,10,10,200,0.2324444444444444,0.18199999999999986,-21.701720841300236,117
0,10000,10,10,500,0.3668444444444437,0.3432888888888884,-6.421129149503209,403
0,10000,10,10,1000,0.4469777777777729,0.46328888888888575,3.6491995624942097,964
0,10000,10,10,2000,0.24557777777777567,0.1501333333333321,-38.86526106234729,1332
0,10000,10,10,5000,0.16717777777778253,0.2731466666666759,63.38694669679738,3279
0,10000,10,10,10000,0.23626888888889047,0.2119822222222268,-10.279248690285629,6474
0,10000,10,10,20000,0.30303222222224147,0.3058166666666594,0.9188608472058308,15560
0,10000,10,10,50000,0.26475955555557656,0.25909244444449897,-2.1404746276996947,34781
0,10000,10,10,100000,0.23521822222225552,0.2569673333333457,9.246354685284393,74925
0,10000,10,10,200000,0.246075777777563,0.26341533333326445,7.046429239116456,142765
0,10000,10,10,500000,0.2294479555551109,0.2743608444442731,19.574325158183687,367449
0,10000,10,10,1000000,0.2483747777785784,0.2490939111122514,0.28953557205156755,711511
0,10000,20,20,1,0.0,0.39473684210526316,inf,1
0,10000,20,20,2,0.33421052631578946,0.16842105263157894,-49.60629921259842,2
0,10000,20,20,5,0.18,0.2168421052631579,20.467836257309944,5
0,10000,20,20,10,0.30473684210526314,0.44526315789473686,46.113989637305714,10
0,10000,20,20,20,0.3097368421052631,0.2710526315789473,-12.4893797790994,18
0,10000,20,20,50,0.34705263157894733,0.32410526315789473,-6.612071580224439,42
0,10000,20,20,100,0.4327894736842103,0.41999999999999976,-2.95512586647209,96
0,10000,20,20,200,0.23197368421052653,0.2563684210526317,10.516165626772494,154
0,10000,20,20,500,0.34874736842105186,0.3397999999999999,-2.5655730282814893,429
0,10000,20,20,1000,0.26902631578947217,0.2283736842105254,-15.111024161204991,759
0,10000,20,20,2000,0.3212736842105292,0.3616973684210512,12.582320369580145,1814
0,10000,20,20,5000,0.12863473684210786,0.14516210526316087,12.848293413418693,3384
0,10000,20,20,10000,0.2535663157894706,0.2518421052631684,-0.6799840589764055,8100
0,10000,20,20,20000,0.3150181578947308,0.2948460526315711,-6.403473818134826,15999
0,10000,20,20,50000,0.2745043157895268,0.22614368421055592,-17.617439434377,42005
0,10000,20,20,100000,0.2901235263158012,0.28402184210526227,-2.1031332026128746,84836
0,10000,20,20,200000,0.2868420263157542,0.2751151842105183,-4.088258005933567,168853
0,10000,20,20,500000,0.25596841052682373,0.24422616842142927,-4.58737938842807,396315
0,10000,20,20,1000000,0.27991984210495985,0.2701817263155001,-3.478894427858503,816516
0,10000,50,50,1,0.47020408163265304,0.49714285714285716,5.729166666666677,1
0,10000,50,50,2,0.5102040816326531,0.5706122448979591,11.83999999999999,2
0,10000,50,50,5,0.2677551020408163,0.2519183673469388,-5.914634146341456,4
0,10000,50,50,10,0.09281632653061225,0.09910204081632652,6.772207563764274,7
0,10000,50,50,20,0.26208163265306117,0.2831836734693878,8.051705341847095,17
0,10000,50,50,50,0.3688,0.366530612244898,-0.6153437513834036,46
0,10000,50,50,100,0.24683265306122437,0.24665306122448963,-0.07275854086055536,90
0,10000,50,50,200,0.20251428571428576,0.2365102040816326,16.786923573040898,173
0,10000,50,50,500,0.4185877551020399,0.36705632653061177,-12.310782612087209,481
0,10000,50,50,1000,0.38881306122449094,0.30896653061224494,-20.535969229219027,926
0,10000,50,50,2000,0.3418730612244903,0.3098163265306125,-9.376794585411288,1845
0,10000,50,50,5000,0.3570899591836784,0.34934155102040937,-2.1698756753010398,4535
0,10000,50,50,10000,0.17166832653060807,0.18772032653060824,9.350589199771889,7641
0,10000,50,50,20000,0.2975304081632671,0.289095999999997,-2.8348054289098963,17502
0,10000,50,50,50000,0.1980272489796162,0.2025249795918626,2.271268542800071,39588
0,10000,50,50,100000,0.25511741224490064,0.25980918367354117,1.8390635854116633,83813
0,10000,50,50,200000,0.29765738367364164,0.29258572653077636,-1.7038573275998297,176867
0,10000,50,50,500000,0.2573007510200921,0.2626860816325087,2.0930100635407993,416248
0,10000,50,50,1000000,0.28437963999963295,0.28052655020388584,-1.3549105680533544,878879
0,10000,100,100,1,0.415959595959596,0.35777777777777775,-13.987372510927644,1
0,10000,100,100,2,0.21050505050505053,0.2390909090909091,13.579654510556615,1
0,10000,100,100,5,0.3110707070707071,0.33284848484848484,7.000909208988163,5
0,10000,100,100,10,0.22913131313131316,0.20624242424242425,-9.989419855404696,9
0,10000,100,100,20,0.22740404040404033,0.22829292929292921,0.3908852662905854,17
0,10000,100,100,50,0.19491313131313134,0.19932525252525257,2.263634667606401,39
0,10000,100,100,100,0.27185454545454535,0.2714282828282827,-0.15679805005649075,88
0,10000,100,100,200,0.2042484848484849,0.15945252525252523,-21.93208905769367,195
0,10000,100,100,500,0.14960848484848485,0.13977898989898996,-6.570145376079211,402
0,10000,100,100,1000,0.23534444444444477,0.2366941414141417,0.5734985471541589,888
0,10000,100,100,2000,0.3392993939393938,0.32690979797979874,-3.6515231624044975,1839
0,10000,100,100,5000,0.2653871919191935,0.2543900606060609,-4.143806350866054,4315
0,10000,100,100,10000,0.3006868888888888,0.3159964646464611,5.091534191645306,8942
0,10000,100,100,20000,0.2651552828282815,0.26383215151515543,-0.49900243322058857,17844
0,10000,100,100,50000,0.2725733494949585,0.2731480727272717,0.21085085294586128,44332
0,10000,100,100,100000,0.3017542101010719,0.30077025252532685,-0.32607915409547,90779
0,10000,100,100,200000,0.261729533333185,0.25978015959585216,-0.744804651010194,179014
0,10000,100,100,500000,0.26172133414142024,0.25883923393936314,-1.1012095026612385,450158
0,10000,100,100,1000000,0.25993890989871266,0.2606057597976289,0.2565410077221943,886977
0,10000,200,200,1,0.479748743718593,0.447286432160804,-6.766523515240402,1
0,10000,200,200,2,0.262964824120603,0.28535175879396985,8.51328110070705,2
0,10000,200,200,5,0.23159798994974876,0.23969849246231156,3.4976566568304084,5
0,10000,200,200,10,0.2074422110552764,0.22415075376884416,8.0545529420314,9
0,10000,200,200,20,0.1643542713567839,0.16470603015075375,0.2140247351443858,18
0,10000,200,200,50,0.18848944723618086,0.189913567839196,0.7555439436514918,43
0,10000,200,200,100,0.20862412060301508,0.21508140703517586,3.0951773042812114,90
0,10000,200,200,200,0.18533693467336687,0.19245577889447238,3.841028359323833,174
0,10000,200,200,500,0.22299185929648283,0.22270120603015123,-0.1303425457990169,437
0,10000,200,200,1000,0.29756703517587946,0.301885979899497,1.4514190797595568,933
0,10000,200,200,2000,0.3358311557788949,0.34686663316582883,3.286019536019315,1921
0,10000,200,200,5000,0.23979019095477352,0.2420640201005048,0.9482577818039809,4503
0,10000,200,200,10000,0.2682213919598066,0.2650087236180974,-1.1977673809815341,9137
0,10000,200,200,20000,0.23768187688442385,0.23539131909548272,-0.9637073802033922,18295
0,10000,200,200,50000,0.23835103216080927,0.23408637085427428,-1.789235510277857,45038
0,10000,200,200,100000,0.27956847085422787,0.28550327688435767,2.1228452593369584,93067
0,10000,200,200,200000,0.26611452688445036,0.26220397889450103,-1.4694981276416115,184986
0,10000,200,200,500000,0.24611443718597734,0.2460530364824348,-0.02494802996711205,457586
0,10000,200,200,1000000,0.2702062880402763,0.2722913361306413,0.771650469530981,923374
0,10000,500,500,1,0.5603446893787576,0.5532905811623247,-1.2588873152797562,1
0,10000,500,500,2,0.186436873747495,0.18631262525050102,-0.0666437354888678,2
0,10000,500,500,5,0.49862765531062125,0.49635430861723445,-0.4559206993785002,5
0,10000,500,500,10,0.3131062124248497,0.28430701402805614,-9.197900665642594,8
0,10000,500,500,20,0.2468092184368737,0.246287374749499,-0.2114360600790033,20
0,10000,500,500,50,0.26896400801603204,0.27688160320641286,2.943737806698984,47
0,10000,500,500,100,0.16430573146292587,0.17362645290581152,5.672791423583898,93
0,10000,500,500,200,0.24294300601202412,0.24980701402805605,2.8253573250395223,188
0,10000,500,500,500,0.19973532665330662,0.19661385170340695,-1.562805639944613,461
0,10000,500,500,1000,0.2061292825651301,0.20975587975951882,1.759379914031779,903
0,10000,500,500,2000,0.22039670140280695,0.2213335631262541,0.42507973916310837,1863
0,10000,500,500,5000,0.1938287631262533,0.18067910220440916,-6.784163872148792,4664
0,10000,500,500,10000,0.4390825442885722,0.4406616232464928,0.3596314584719158,9877
0,10000,500,500,20000,0.247166039679356,0.24951800841683208,0.951574391258304,18934
0,10000,500,500,50000,0.21495726396794448,0.21619519390781897,0.5758958394907226,46380
0,10000,500,500,100000,0.18290715086172432,0.18445879719440178,0.8483245872931919,91853
0,10000,500,500,200000,0.25783078204413723,0.25340142076156225,-1.7179334629705834,186049
0,10000,500,500,500000,0.2743942108377112,0.2741728065731999,-0.08068838764321838,471793
